uid,sid
532,260
532,300
532,211
533,248
533,13
533,66
533,31
533,174
533,80
533,275
533,123
533,224
534,77
534,305
534,315
534,310
534,288
534,121
534,82
534,205
534,199
534,169
534,207
534,264
535,157
535,98
535,174
535,288
535,300
535,154
535,144
535,281
535,131
536,270
536,274
536,344
536,176
536,60
536,275
536,126
536,111
536,232
537,102
537,75
537,189
537,31
537,303
537,24
537,294
537,134
537,190
537,272
537,158
537,139
537,233
537,165
538,270
538,315
538,273
538,200
538,182
538,108
538,228
538,314
538,196
539,227
539,344
539,60
539,103
539,183
539,228
539,279
539,182
539,313
540,232
540,290
540,60
540,11
540,321
540,275
540,228
540,173
540,103
540,108
540,203
540,319
540,191
540,299
540,180
541,1
541,344
541,301
541,42
541,98
542,344
542,60
542,266
542,153
542,108
543,32
543,275
543,31
543,4
543,22
543,245
543,316
543,179
543,273
543,204
543,224
543,228
543,195
543,313
543,299
543,112
543,87
543,230
543,105
544,220
544,62
544,27
544,181
544,218
544,137
544,301
544,96
545,269
545,220
545,228
545,9
545,216
545,43
545,31
545,162
545,227
545,61
545,218
545,340
545,329
546,300
546,343
546,150
546,351
546,341
546,98
546,144
546,293
546,93
546,225
546,318
546,241
547,248
547,227
547,275
547,218
547,81
547,314
547,60
547,344
547,291
548,350
548,275
548,268
548,241
548,344
548,98
548,90
548,216
548,228
548,61
548,204
548,270
548,128
548,9
548,35
549,73
549,344
549,154
549,138
549,321
549,12
549,290
549,60
549,93
550,144
550,1
550,98
550,233
550,306
550,64
550,341
550,300
550,154
551,176
551,251
551,183
551,35
551,108
551,60
551,344
551,228
551,218
551,154
551,173
551,25
552,142
552,344
552,287
552,180
552,279
552,275
552,293
553,227
553,103
553,23
553,218
553,309
553,333
553,228
553,180
554,8
554,197
554,144
554,349
554,210
554,344
554,255
554,98
554,284
554,76
555,249
555,346
555,275
555,60
555,344
555,7
555,244
555,241
555,331
555,182
555,2
555,217
555,313
555,66
555,218
556,154
556,227
556,102
556,337
556,62
556,169
556,33
557,243
557,1
557,341
557,67
557,300
557,288
557,171
557,60
557,311
557,98
558,79
558,313
558,215
558,173
558,180
558,78
558,309
558,344
558,300
559,241
559,98
559,121
559,60
559,331
559,61
559,347
560,108
560,232
560,180
560,228
560,350
560,76
560,335
560,344
560,325
561,31
561,108
561,258
561,180
561,64
561,219
561,104
561,57
561,45
561,101
561,144
561,146
561,288
561,98
561,187
561,341
561,119
561,172
561,30
561,275
561,344
561,272
562,139
562,134
562,301
562,141
562,41
562,227
562,286
562,150
562,31
562,218
562,67
562,146
562,299
562,76
562,64
562,124
562,144
563,212
563,344
563,154
563,98
563,273
563,67
563,198
563,275
563,174
564,300
564,341
564,177
564,210
564,349
565,220
565,31
565,37
565,161
565,285
565,301
565,165
565,102
565,134
565,137
566,244
566,114
566,93
566,98
566,250
566,169
566,258
566,222
566,217
566,61
566,341
566,94
566,344
567,33
567,213
567,272
567,300
567,341
567,305
567,31
567,227
567,288
567,293
567,258
567,212
567,336
567,98
568,51
568,66
568,344
568,275
568,227
568,115
568,218
568,208
568,327
568,98
568,144
569,228
569,217
569,275
569,180
569,216
569,223
569,144
569,314
569,182
569,205
569,273
569,22
569,112
570,166
570,332
570,137
570,134
570,180
570,346
570,268
570,218
570,229
570,136
570,256
570,288
571,246
571,112
571,230
571,218
571,93
571,280
571,289
571,212
571,288
571,10
571,57
571,293
572,232
572,114
572,157
572,335
572,124
572,263
572,275
572,77
572,270
572,177
572,242
572,191
572,30
572,134
573,218
573,154
573,150
573,126
573,227
573,344
574,228
574,275
574,195
574,288
574,213
574,249
574,104
574,260
574,335
574,251
574,204
575,350
575,93
575,167
575,208
575,315
575,275
575,154
575,228
575,313
575,182
575,180
575,219
575,279
576,31
576,180
576,228
576,183
576,298
576,60
576,313
576,322
576,182
576,251
576,218
576,171
577,175
577,342
577,121
577,53
577,222
577,218
577,232
577,174
577,199
577,169
577,344
577,310
577,227
577,331
577,72
577,133
577,95
577,228
578,309
578,218
578,173
578,187
578,111
578,313
578,60
578,110
578,93
578,205
578,346
579,288
579,144
579,182
579,154
579,225
579,204
579,228
579,151
579,180
579,119
580,67
580,228
580,256
580,275
580,98
580,288
580,269
580,264
580,144
580,217
580,159
581,275
581,232
581,60
581,344
581,67
581,108
581,103
581,314
581,183
582,313
582,331
582,133
582,205
582,121
582,98
582,111
582,341
582,208
582,22
583,150
583,344
583,98
583,255
583,210
584,338
584,82
584,164
584,62
584,301
584,98
584,272
585,99
585,67
585,268
585,179
585,289
585,233
585,288
585,341
585,60
585,66
585,125
585,278
585,267
585,124
585,269
585,316
586,218
586,189
586,257
586,164
586,300
587,288
587,154
587,217
587,344
587,35
587,30
587,228
587,60
587,218
587,311
587,166
587,132
587,268
587,111
587,112
588,147
588,150
588,250
588,269
588,180
588,271
588,144
588,344
588,76
588,341
589,218
589,253
589,300
589,142
589,344
589,92
589,206
590,154
590,310
590,258
590,134
590,59
590,344
590,121
590,169
590,95
590,205
590,122
590,301
590,60
590,264
590,158
590,218
590,230
591,17
591,25
591,273
591,228
591,344
591,351
591,157
591,275
591,291
591,204
591,325
591,60
591,269
591,311
591,341
591,6
591,180
591,198
591,7
591,251
591,282
591,111
591,196
592,66
592,31
592,233
592,53
592,72
592,55
592,73
592,33
593,193
593,247
593,337
593,50
593,144
593,137
593,180
593,47
593,66
593,214
593,67
593,272
593,339
593,191
593,275
593,336
593,98
594,175
594,129
594,158
594,257
594,222
594,199
594,53
594,141
594,300
594,197
594,293
594,344
594,275
594,314
594,82
594,180
595,205
595,144
595,145
595,258
595,133
595,38
595,279
595,37
596,103
596,228
596,322
596,341
596,282
596,291
596,320
596,314
596,275
596,58
596,321
596,150
596,290
597,176
597,268
597,88
597,93
597,60
597,126
597,203
598,288
598,344
598,26
598,164
598,300
598,133
599,180
599,109
599,79
599,166
599,271
599,232
599,283
599,279
599,228
599,93
599,111
599,304
599,344
599,98
599,300
599,303
599,275
599,273
599,164
599,260
599,292
599,186
599,124
600,114
600,134
600,294
600,308
600,225
600,242
600,33
600,31
600,164
600,2
600,92
600,137
600,232
600,318
600,30
600,321
600,275
600,288
600,222
600,104
600,145
600,306
600,102
600,124
601,68
601,55
601,154
601,31
601,300
601,60
602,274
602,288
602,124
602,120
602,159
602,183
602,31
602,180
602,60
602,30
602,275
602,175
602,103
602,181
602,344
603,270
603,228
603,251
603,119
603,274
603,198
603,297
603,175
603,159
603,216
603,154
603,218
604,111
604,228
604,275
604,60
604,344
604,150
604,270
604,238
605,171
605,318
605,247
605,333
605,300
605,249
605,218
605,130
605,180
605,288
605,278
605,66
605,79
605,228
605,347
605,341
605,125
605,313
605,53
605,268
605,311
606,254
606,110
606,105
606,20
606,137
606,60
606,237
606,144
606,67
606,31
606,314
606,37
607,326
607,53
607,321
607,90
607,275
607,60
608,31
608,344
608,154
608,343
608,101
608,139
608,182
608,112
609,275
609,335
609,333
609,31
609,227
609,111
610,318
610,147
610,344
610,351
610,133
610,154
610,144
611,93
611,313
611,275
611,227
611,288
611,344
611,134
611,301
611,31
611,218
611,98
611,103
612,308
612,172
612,328
612,14
612,146
613,25
613,249
613,31
613,68
613,306
613,300
613,288
613,269
613,98
613,111
613,232
613,228
613,275
613,53
614,172
614,228
614,180
614,269
614,98
614,341
614,288
614,64
614,111
614,204
614,275
614,67
614,345
614,104
614,10
614,306
614,271
614,223
614,280
614,290
614,279
614,320
615,175
615,275
615,154
615,344
615,209
615,335
615,138
615,325
615,183
616,272
616,255
616,52
616,247
616,180
616,301
616,346
616,276
616,53
617,350
617,147
617,288
617,275
617,154
617,341
617,169
617,93
617,299
617,144
617,62
617,344
617,218
617,321
617,24
617,183
617,20
617,273
617,228
618,3
618,98
618,300
618,18
618,31
618,271
618,227
618,66
618,71
618,61
618,144
618,133
618,161
618,296
618,279
618,273
618,79
618,21
618,232
618,288
618,275
619,301
619,61
619,228
619,180
619,79
619,150
619,218
619,12
619,350
619,340
619,80
619,208
619,224
620,31
620,239
620,258
620,139
620,66
620,48
620,326
621,170
621,129
621,134
621,59
621,121
621,232
621,98
621,164
621,303
621,310
621,273
621,226
621,305
621,67
622,301
622,254
622,122
622,255
622,179
622,328
622,93
622,57
622,161
623,310
623,258
623,121
623,133
623,279
624,123
624,3
624,32
624,341
624,25
624,218
624,66
624,74
624,204
624,300
624,31
624,180
624,124
624,271
624,173
625,112
625,30
625,126
625,183
625,228
625,275
625,273
625,203
626,31
626,159
626,218
626,239
626,341
626,139
626,277
626,133
626,344
626,293
627,301
627,248
627,346
627,300
627,179
627,43
627,166
627,333
627,66
627,344
627,340
627,162
627,139
627,218
627,60
628,144
628,275
628,60
628,154
628,341
628,105
628,323
628,0
628,326
628,112
628,270
628,131
628,314
628,191
628,344
629,87
629,255
629,62
629,78
629,68
629,52
629,31
629,81
629,134
629,171
629,189
629,118
629,102
629,288
629,158
630,46
630,300
630,41
630,154
630,53
630,31
630,316
630,221
630,297
630,267
630,344
630,60
630,198
630,275
630,106
630,153
630,341
630,228
630,293
630,180
631,17
631,335
631,24
631,105
631,265
631,275
631,40
631,344
631,251
632,31
632,132
632,147
632,192
632,171
632,67
632,69
632,7
632,52
632,162
632,122
632,232
632,46
632,341
632,301
632,146
632,289
633,337
633,134
633,165
633,118
633,276
633,328
633,161
633,129
633,301
634,225
634,219
634,349
634,98
634,313
634,60
634,159
634,121
634,59
634,300
634,344
634,145
634,297
634,205
634,222
635,301
635,203
635,344
635,275
635,300
635,115
635,291
635,188
636,228
636,270
636,25
636,41
636,17
636,183
636,267
636,344
636,4
636,61
636,341
636,180
636,63
636,60
636,275
636,261
637,274
637,208
637,299
637,273
637,297
637,108
637,30
637,232
637,321
637,268
637,322
637,275
637,12
637,341
637,261
638,88
638,188
638,60
638,218
638,293
638,63
638,126
639,31
639,325
639,147
639,93
639,196
639,344
639,104
639,76
639,228
639,235
640,202
640,349
640,242
640,210
640,300
640,111
640,344
641,172
641,279
641,129
641,82
641,288
641,228
641,316
641,205
641,303
641,113
641,344
641,271
641,300
641,275
641,144
641,184
641,98
641,171
642,350
642,275
642,93
642,264
642,300
642,31
642,60
642,288
642,339
643,120
643,218
643,66
643,159
643,124
643,183
643,275
643,60
643,337
643,321
643,169
643,241
643,109
643,61
644,159
644,106
644,344
644,275
644,60
644,175
645,95
645,167
645,183
645,202
645,300
645,60
645,43
645,321
645,206
645,174
645,98
645,337
645,134
645,258
646,107
646,75
646,31
646,66
646,139
646,173
646,244
646,37
646,296
646,65
647,121
647,341
647,333
647,271
647,344
647,253
648,154
648,341
648,344
648,60
648,126
648,290
648,270
648,63
648,80
648,266
649,26
649,217
649,332
649,98
649,158
649,308
649,219
649,326
649,243
649,111
649,43
649,1
649,321
649,300
649,211
649,201
649,185
649,124
650,206
650,310
650,300
650,133
650,95
650,279
651,13
651,186
651,228
651,282
651,345
651,311
651,283
651,217
652,259
652,149
652,252
652,32
652,163
652,45
652,15
652,39
652,66
652,344
652,86
652,178
652,31
652,65
653,67
653,53
653,274
653,303
653,137
653,258
653,351
653,105
653,275
653,183
653,337
653,93
653,195
653,60
653,242
653,180
654,273
654,103
654,290
654,279
654,30
654,275
654,314
654,322
654,111
654,183
654,317
654,341
654,176
654,281
654,299
655,301
655,56
655,134
655,288
655,137
655,344
655,300
655,98
655,251
655,186
655,284
655,154
655,180
655,49
656,147
656,154
656,323
656,31
656,344
656,67
656,136
656,74
656,212
656,40
657,180
657,228
657,218
657,236
657,341
657,181
657,299
657,330
657,175
657,344
657,103
658,174
658,171
658,275
658,169
658,264
659,341
659,144
659,186
659,76
659,40
659,67
659,288
659,273
659,192
659,344
659,255
659,289
659,146
659,320
659,297
659,70
659,130
659,316
659,105
659,63
660,182
660,288
660,217
660,220
660,223
660,226
660,248
660,98
660,266
660,341
660,4
660,134
661,308
661,227
661,300
661,222
661,53
662,222
662,227
662,344
662,253
662,275
662,172
662,273
662,142
663,286
663,254
663,204
663,2
663,227
663,244
663,16
663,154
663,30
663,314
663,341
663,238
664,79
664,309
664,228
664,314
664,80
664,290
664,133
664,175
664,275
664,320
664,299
664,232
664,288
664,153
664,344
664,239
665,300
665,218
665,149
665,39
665,60
665,248
666,222
666,167
666,194
666,344
666,218
666,53
666,58
667,104
667,194
667,223
667,288
667,60
667,322
667,39
667,228
667,309
667,204
667,275
668,150
668,275
668,321
668,60
668,344
668,154
669,39
669,85
669,252
669,15
669,141
670,280
670,266
670,180
670,228
670,103
671,39
671,86
671,344
671,0
671,239
671,333
671,31
671,144
671,66
671,300
672,301
672,200
672,218
672,48
672,241
672,27
672,161
672,150
672,227
672,78
672,349
672,165
673,75
673,31
673,120
673,241
673,66
673,44
673,214
673,102
673,78
673,275
673,47
674,126
674,60
674,344
674,275
674,67
675,105
675,228
675,187
675,232
675,67
675,225
675,1
675,227
675,223
675,309
675,314
675,344
675,275
675,183
675,11
675,24
676,342
676,167
676,180
676,142
676,117
677,300
677,31
677,173
677,104
677,111
677,7
677,239
677,344
677,227
677,60
677,286
677,72
677,40
677,214
677,301
678,154
678,347
678,50
678,300
678,288
678,236
679,163
679,39
679,149
679,86
679,144
679,67
679,15
680,98
680,249
680,133
680,344
680,288
680,264
680,31
680,219
680,194
680,227
680,185
680,327
680,337
680,232
680,250
680,22
681,279
681,228
681,275
681,270
681,55
681,173
681,126
681,262
681,66
681,93
681,278
681,344
681,176
681,154
681,187
681,60
681,182
681,299
681,221
681,16
681,41
681,273
682,134
682,21
682,158
682,207
682,80
682,146
682,186
682,218
682,177
682,82
682,222
682,344
682,300
682,323
682,291
682,144
682,95
682,61
682,133
683,301
683,255
683,346
683,227
683,275
683,288
683,186
683,113
683,318
683,161
683,243
683,165
683,23
683,1
683,31
683,244
683,171
683,183
683,103
683,204
683,210
683,111
683,131
683,198
684,315
684,31
684,4
684,104
684,105
684,316
685,0
685,194
685,341
685,228
685,144
685,102
685,232
685,289
685,314
685,250
685,344
685,156
685,225
685,299
685,115
685,98
685,275
685,258
685,93
685,238
685,316
686,277
686,232
686,69
686,218
686,7
686,331
686,30
686,60
686,282
686,125
686,344
686,173
686,183
686,187
686,72
686,80
687,241
687,344
687,341
687,4
687,111
687,314
687,228
687,60
687,105
687,251
687,103
687,322
688,227
688,60
688,20
688,169
688,339
688,265
688,333
688,174
688,45
688,103
688,232
688,105
688,264
688,4
688,76
688,63
688,275
688,228
688,144
688,344
688,198
688,341
688,191
688,279
688,335
689,344
689,232
689,131
689,183
689,250
689,102
689,0
689,91
689,263
689,133
689,218
689,180
689,59
689,300
690,25
690,189
690,257
690,9
690,228
690,204
690,238
690,4
690,314
690,108
690,341
690,268
690,167
690,218
690,217
690,275
691,26
691,64
691,343
691,79
691,228
691,300
691,98
691,182
691,293
691,212
691,218
691,124
691,297
692,301
692,60
692,346
692,344
692,331
692,218
693,350
693,262
693,98
693,341
693,12
693,253
693,344
693,175
693,218
694,47
694,154
694,65
694,218
694,39
694,252
694,344
694,331
694,66
694,183
694,235
694,60
694,31
695,93
695,43
695,326
695,316
695,72
695,127
695,161
695,293
696,31
696,76
696,52
696,140
696,46
696,0
696,45
696,344
696,90
696,73
696,139
697,277
697,344
697,6
697,154
697,180
697,76
697,60
697,88
697,218
697,314
698,228
698,313
698,225
698,268
698,31
698,25
698,154
698,275
698,9
698,195
698,344
699,159
699,9
699,340
699,204
699,109
699,275
699,67
699,314
699,98
699,341
699,195
699,288
699,228
699,212
700,97
700,332
700,98
700,260
700,4
700,228
700,50
700,133
700,250
700,195
700,81
700,154
700,158
700,258
700,340
700,95
700,341
700,60
700,121
700,300
700,144
701,269
701,206
701,145
701,133
701,293
701,103
701,154
701,213
701,174
701,19
701,89
701,232
701,344
701,325
701,341
701,38
701,60
701,279
701,98
702,149
702,163
702,15
702,220
702,164
702,76
702,344
702,86
702,39
702,40
702,66
702,60
703,53
703,14
703,308
703,156
703,148
703,23
703,31
703,36
703,212
703,182
704,171
704,326
704,288
704,78
704,61
704,341
704,53
704,270
704,271
704,98
704,344
704,156
704,283
704,275
704,279
704,335
704,269
704,67
704,11
704,265
705,32
705,139
705,17
705,332
705,154
705,300
705,293
705,130
705,228
705,296
705,341
705,284
705,16
705,144
705,31
705,111
705,344
705,288
705,340
706,182
706,300
706,180
706,224
706,144
706,294
706,313
706,56
706,110
706,171
706,228
706,204
706,307
706,301
706,152
706,93
707,53
707,209
707,19
707,133
707,227
707,344
708,270
708,344
708,232
708,228
708,221
708,238
708,58
708,103
708,314
708,265
708,105
708,341
708,335
708,251
708,275
709,205
709,227
709,344
709,143
709,218
709,244
709,288
709,33
709,53
710,115
710,30
710,216
710,241
710,170
710,133
710,180
710,10
710,301
710,238
710,124
711,164
711,275
711,217
711,221
711,98
711,337
711,304
711,335
712,31
712,46
712,275
712,48
712,290
712,344
712,179
712,40
712,298
712,37
712,29
712,300
712,121
712,228
712,124
712,227
712,171
712,164
712,55
712,98
713,254
713,176
713,154
713,319
713,275
713,88
713,316
713,60
713,208
713,344
713,187
713,80
713,341
713,11
713,203
714,98
714,321
714,306
714,191
714,325
714,104
714,309
714,275
715,183
715,149
715,15
715,31
715,60
715,39
715,230
715,239
715,16
715,23
716,259
716,205
716,32
716,258
716,344
716,53
716,228
716,143
716,59
716,219
716,341
716,232
716,316
716,13
716,30
716,154
716,98
716,76
716,60
716,25
716,314
716,301
716,138
716,17
716,182
717,121
717,66
717,62
717,162
717,68
717,294
717,301
717,227
717,344
717,300
718,176
718,270
718,228
718,344
718,154
718,273
718,159
718,112
718,266
718,76
718,319
718,275
718,331
718,60
718,227
718,325
718,232
719,257
719,184
719,154
719,284
719,144
719,98
719,300
719,150
719,200
720,105
720,226
720,300
720,98
720,301
720,103
720,341
720,177
720,60
720,299
720,316
720,275
721,93
721,31
721,233
721,148
721,338
721,136
721,272
721,344
721,66
721,62
721,55
722,31
722,106
722,66
722,180
722,69
722,133
722,285
722,45
723,228
723,8
723,31
723,66
723,306
723,289
723,79
723,106
723,271
723,300
723,192
723,237
723,283
723,301
723,98
723,309
723,186
723,321
724,31
724,341
724,60
724,153
724,350
724,218
724,192
724,315
724,48
724,344
724,174
724,108
724,309
724,281
724,69
724,275
725,227
725,174
725,275
725,144
725,290
725,318
725,299
725,344
725,154
725,169
725,230
725,16
725,283
725,335
725,316
725,323
725,273
726,31
726,155
726,316
726,6
726,136
726,238
726,154
726,103
726,228
726,344
726,111
726,293
727,8
727,124
727,107
727,235
727,241
727,0
727,314
727,31
727,66
727,35
727,141
727,320
727,290
727,341
728,197
728,17
728,301
728,294
728,337
728,229
728,47
728,336
728,98
728,60
728,31
728,264
728,73
728,93
729,96
729,301
729,224
729,137
729,60
729,61
729,341
729,159
729,218
730,301
730,338
730,75
730,47
730,293
730,158
730,169
730,181
730,255
730,102
730,93
730,134
730,61
730,56
731,121
731,248
731,164
731,228
731,219
731,180
731,60
731,288
731,98
731,144
731,57
731,2
731,111
731,300
731,217
731,227
731,268
731,31
732,66
732,45
732,275
732,31
732,233
732,65
732,48
732,289
732,344
733,301
733,347
733,277
733,275
733,218
733,242
733,228
733,183
733,103
733,321
733,105
733,268
733,213
733,60
733,299
733,229
733,232
733,111
733,290
733,344
734,313
734,33
734,344
734,67
734,275
734,279
734,196
734,154
734,331
734,301
734,341
734,11
735,77
735,98
735,312
735,258
735,121
735,202
735,167
735,315
735,2
735,91
736,110
736,227
736,275
736,93
736,258
736,341
736,180
736,314
736,282
736,67
736,226
736,321
736,98
736,269
736,191
737,301
737,158
737,258
737,211
737,137
737,191
737,93
737,289
737,144
737,344
737,230
737,67
737,105
737,244
737,264
737,90
737,80
737,154
737,218
737,305
737,180
737,339
737,52
737,242
738,254
738,186
738,344
738,330
738,180
738,111
738,108
738,201
738,284
738,182
738,268
738,67
738,174
738,340
739,344
739,273
739,103
739,218
739,154
739,67
739,275
740,60
740,33
740,227
740,11
740,280
740,279
741,273
741,75
741,301
741,320
741,191
741,106
741,314
741,30
741,237
741,256
741,323
742,87
742,32
742,333
742,2
742,44
742,133
742,31
742,66
742,4
743,218
743,344
743,327
743,279
743,250
743,310
744,203
744,344
744,232
744,317
744,275
744,316
744,67
744,60
745,46
745,301
745,51
745,31
745,107
745,83
745,75
745,140
745,155
745,116
745,103
745,344
745,9
745,65
745,316
745,106
746,205
746,89
746,246
746,275
746,232
746,180
746,326
746,112
746,228
746,182
746,164
746,30
746,191
746,144
746,249
746,218
746,271
746,226
746,288
747,3
747,93
747,233
747,102
747,344
747,66
747,31
747,22
747,173
747,218
747,183
747,171
747,0
747,60
748,228
748,180
748,314
748,320
748,57
749,154
749,344
749,335
749,227
749,55
749,100
749,323
749,275
749,228
749,309
749,325
749,212
750,154
750,150
750,261
750,126
750,88
750,293
750,80
750,248
750,60
750,314
750,187
750,76
750,273
750,67
750,266
750,275
750,344
751,129
751,46
751,301
751,272
751,78
751,341
751,53
751,28
751,190
751,289
751,298
751,31
751,102
751,171
751,134
751,93
751,98
751,122
751,42
751,169
751,227
752,300
752,88
752,229
752,248
752,274
753,176
753,60
753,126
753,318
753,344
753,90
753,80
753,63
753,314
754,197
754,313
754,275
754,144
754,228
754,344
754,21
754,340
754,341
754,93
754,204
754,216
754,187
754,111
755,227
755,183
755,40
755,9
755,60
755,204
755,90
755,275
755,293
755,180
755,35
755,126
756,124
756,99
756,66
756,333
756,239
756,52
756,31
757,341
757,100
757,60
757,103
757,306
757,228
757,344
757,191
757,4
757,204
757,290
757,275
758,316
758,275
758,306
758,182
758,169
758,284
758,198
758,103
758,12
758,270
758,325
758,218
758,60
758,344
758,11
758,297
758,187
758,291
758,282
758,159
758,319
759,121
759,202
759,313
759,98
759,134
759,49
759,212
759,280
759,93
759,81
759,341
759,344
759,272
759,67
759,229
759,56
759,218
759,164
759,301
759,4
759,311
759,221
759,325
759,264
760,238
760,124
760,228
760,311
760,344
760,180
760,60
760,76
761,327
761,301
761,275
761,135
761,62
761,344
761,60
761,141
761,343
761,154
761,216
761,103
761,243
761,33
762,22
762,187
762,204
762,275
762,228
763,124
763,99
763,66
763,300
763,100
763,6
763,139
763,30
763,187
763,61
763,31
763,286
763,311
764,142
764,53
764,344
764,287
764,117
764,91
765,258
765,129
765,53
765,332
765,281
765,95
765,300
765,263
765,31
765,98
765,310
765,133
765,207
765,61
766,134
766,341
766,98
766,195
766,90
767,224
767,144
767,284
767,60
767,212
767,64
767,182
767,180
767,344
767,204
767,228
767,132
767,341
767,4
767,1
767,227
768,277
768,344
768,125
768,7
768,60
769,344
769,17
769,228
769,292
769,325
769,244
769,147
769,341
769,111
769,311
769,60
769,275
770,332
770,344
770,300
770,301
770,212
770,11
770,260
770,312
770,60
770,311
771,344
771,108
771,12
771,182
771,60
771,174
771,275
771,126
771,326
771,128
772,275
772,228
772,111
772,269
772,316
772,341
772,306
772,112
773,318
773,197
773,344
773,341
773,90
773,266
773,154
773,60
773,261
773,228
773,82
773,289
773,80
773,115
774,270
774,248
774,335
774,60
774,204
775,78
775,52
775,275
775,273
775,284
775,289
775,237
775,80
775,60
775,48
775,341
775,321
775,98
775,317
775,24
775,265
775,126
775,228
776,171
776,301
776,324
776,338
776,98
776,328
776,151
776,9
776,198
776,228
776,344
776,326
776,272
776,300
776,341
776,329
776,337
777,52
777,155
777,148
777,68
777,37
777,28
777,301
777,22
777,313
777,171
777,78
777,139
777,180
777,124
777,165
777,235
777,162
777,256
777,278
778,336
778,98
778,172
778,124
778,104
778,146
778,1
778,185
778,279
778,138
778,275
778,217
779,198
779,99
779,31
779,235
779,270
779,239
779,300
779,313
779,154
779,326
779,74
780,313
780,182
780,351
780,347
780,111
780,4
780,157
780,121
780,98
780,346
780,323
780,341
781,31
781,154
781,66
781,45
781,54
782,215
782,227
782,344
782,300
782,331
782,183
782,67
783,46
783,344
783,254
783,75
783,154
783,228
783,108
783,275
783,230
783,307
783,216
783,171
783,335
783,316
783,112
783,217
783,299
783,66
783,111
783,157
783,10
783,271
783,283
783,182
783,261
783,0
783,183
784,254
784,31
784,107
784,76
784,351
784,218
784,255
784,227
784,74
784,228
784,2
784,268
784,103
784,298
784,93
785,342
785,129
785,67
785,145
785,227
785,326
785,169
785,154
785,98
785,104
785,60
786,270
786,228
786,283
786,341
786,300
786,22
786,336
786,57
786,180
786,306
786,314
786,144
786,260
786,98
787,341
787,76
787,344
787,226
787,324
787,31
787,60
787,180
787,313
787,212
787,266
787,218
788,293
788,344
788,301
788,96
788,141
788,337
788,98
789,110
789,241
789,176
789,93
789,218
789,344
789,112
789,98
789,29
789,236
789,275
789,299
789,266
789,313
789,136
789,301
789,60
790,120
790,107
790,155
790,98
790,138
790,82
790,66
790,137
790,31
791,154
791,288
791,53
791,344
791,300
791,133
791,223
791,206
791,111
791,138
791,321
792,193
792,166
792,228
792,87
792,54
792,154
792,288
792,300
792,218
792,344
792,67
792,175
793,103
793,273
793,270
793,7
793,31
793,323
793,297
793,319
793,93
793,228
793,269
793,232
793,275
794,342
794,31
794,180
794,159
794,67
794,275
794,237
794,98
794,181
794,154
794,344
794,301
794,16
794,218
794,20
794,137
795,257
795,337
795,229
795,121
795,300
795,293
795,258
796,231
796,87
796,193
796,300
796,151
796,22
796,31
797,347
797,199
797,180
797,288
797,314
797,104
798,39
798,34
798,234
798,252
798,31
798,45
798,141
799,344
799,183
799,319
799,98
799,24
799,131
799,157
799,275
800,300
800,202
800,344
800,117
800,244
800,321
801,291
801,275
801,238
801,182
801,111
801,242
801,341
801,335
802,244
802,281
802,175
802,164
802,59
802,297
802,98
802,69
802,268
802,213
802,173
802,134
802,93
803,246
803,53
803,308
803,334
803,316
803,180
803,279
803,213
803,344
803,300
803,251
803,253
804,161
804,227
804,31
804,220
804,122
804,102
804,56
805,246
805,54
805,116
805,301
805,98
805,66
805,31
805,227
805,218
806,227
806,31
806,235
806,46
806,65
807,41
807,35
807,6
807,238
807,311
807,288
808,344
808,95
808,206
808,258
808,218
808,119
808,232
808,82
808,103
808,121
808,98
808,310
808,305
808,281
808,24
808,299
808,29
808,89
809,218
809,162
809,338
809,134
809,195
809,298
810,300
810,46
810,326
810,301
810,29
810,284
810,31
810,53
810,198
810,236
810,118
810,161
810,228
810,121
811,89
811,145
811,300
811,313
811,131
811,243
811,205
811,53
811,344
811,213
811,301
811,98
811,222
812,31
812,204
812,187
812,321
812,335
812,275
812,132
812,311
812,4
812,113
812,104
812,266
812,66
812,302
812,228
812,341
812,180
813,320
813,231
813,31
813,227
813,164
813,180
813,212
814,338
814,342
814,301
814,81
814,55
814,31
814,60
815,134
815,301
815,31
815,102
815,276
815,337
815,43
815,344
815,42
815,137
815,122
815,164
815,171
815,94
815,93
815,98
815,165
816,88
816,176
816,126
816,228
816,318
817,301
817,98
817,102
817,103
817,295
817,275
817,80
817,180
817,291
817,228
817,217
817,67
817,288
817,292
817,4
817,314
817,144
817,212
818,121
818,313
818,277
818,258
818,301
819,275
819,54
819,162
819,52
819,174
819,344
819,335
819,296
819,40
819,128
819,0
819,217
819,319
819,227
819,61
820,129
820,77
820,133
820,147
820,258
820,2
820,222
820,95
820,334
820,265
820,145
821,141
821,211
821,130
821,131
821,227
821,322
821,194
822,180
822,228
822,274
822,124
822,275
822,60
822,341
822,266
822,218
822,203
822,105
822,344
823,300
823,344
823,22
823,270
823,275
823,98
823,217
823,228
823,229
823,154
823,108
824,121
824,81
824,331
824,338
824,312
824,209
824,270
824,316
824,269
824,344
824,215
824,227
825,265
825,275
825,278
825,344
825,214
825,194
825,309
825,301
825,319
825,321
826,147
826,31
826,111
826,228
826,316
826,244
826,139
826,128
826,350
826,268
827,31
827,208
827,102
827,218
827,66
827,74
827,134
827,180
827,227
828,60
828,101
828,23
828,300
828,275
828,228
829,228
829,9
829,139
829,249
829,167
829,53
829,300
829,204
829,307
829,240
829,25
829,70
829,4
829,275
829,255
829,173
829,340
